station_name,p1,p5,p10,p90,p95,p99
6546810.0,175.21175155639648,209.66338348388672,231.73029327392578,528.3815612792969,581.9281768798828,664.2843994140622
6547200.0,9.459143257141113,10.934499979019165,12.007566928863525,29.82624626159668,32.06337642669678,38.57140731811519
6547500.0,73.67619476318359,85.00586891174316,93.42059707641602,200.53114318847656,219.39055252075195,264.45070495605466
6559100.0,27.322638893127444,46.70327186584473,55.44437599182129,178.55364227294922,198.41468811035156,250.7112266540527
6559101.0,3.966150462627411,6.315011501312256,8.208913803100586,37.63338088989258,43.38648319244385,55.88173809051513
6559110.0,1.9832593977451325,3.801683008670807,4.687130451202393,18.476916313171387,21.662534713745117,27.618393039703367
6559120.0,0.6649904727935791,1.1908895671367645,1.9384302496910095,53.02581214904785,66.54933547973633,85.76436538696282
6559121.0,0.6649904727935791,1.1908895671367645,1.9384302496910095,53.02581214904785,66.54933547973633,85.76436538696282
6559130.0,14.070768594741821,19.11043119430542,22.101069450378418,67.18878173828125,75.81652641296387,92.55083541870115
6559140.0,14.070768594741821,19.11043119430542,22.101069450378418,67.18878173828125,75.81652641296387,92.55083541870115
6559141.0,14.070768594741821,19.11043119430542,22.101069450378418,67.18878173828125,75.81652641296387,92.55083541870115
6559150.0,14.070768594741821,19.11043119430542,22.101069450378418,67.18878173828125,75.81652641296387,92.55083541870115
6559180.0,1.9832593977451325,3.801683008670807,4.687130451202393,18.476916313171387,21.662534713745117,27.618393039703367
6563200.0,16.678704929351806,21.01440715789795,24.428668975830078,90.02947616577148,96.64505386352539,110.00428009033202
6573014.0,3.660815751552582,4.125687599182129,4.508562803268433,21.114876747131348,23.235841274261475,27.833051586151115
6573015.0,16.877063465118407,19.389939308166504,21.187782287597656,97.52223205566406,106.00839424133301,123.07204475402827
6573016.0,0.2903073087334633,0.335097499191761,0.3653164654970169,2.54098641872406,2.8338778018951416,3.25057680606842
6573020.0,0.6687589138746262,0.7929839193820953,0.911675900220871,14.924521446228027,16.724548816680908,19.953673553466793
6573030.0,0.11347027905285359,0.1333065740764141,0.14651978015899658,0.8554869294166565,0.9527142494916916,1.082480019330978
6573060.0,0.52240010201931,0.6581852287054062,0.751840353012085,8.3132905960083,8.967171669006348,10.181474208831787
6573100.0,0.3940779685974121,0.45120126008987427,0.4958842694759369,3.239020586013794,3.5963457822799683,4.174684715270996
6573102.0,0.09507553428411485,0.10713072679936886,0.11551373451948166,1.3585131168365479,1.6582598984241486,2.270220267772674
6573104.0,0.04501451905816793,0.0486212307587266,0.050997329875826836,1.2744489908218384,1.42637899518013,1.6501117527484876
6573110.0,0.3828383132815361,0.464368537068367,0.5220810174942017,9.769736766815186,11.038285732269287,13.455108976364132
6573112.0,0.1198317751288414,0.18630342930555344,0.22708452492952347,2.637428045272827,2.9399964213371277,3.3770739555358853
6573150.0,1.843055522441864,2.444634199142456,2.928002953529358,23.70265293121338,25.888460636138916,29.387432861328108
6573161.0,0.3695369943976402,0.3849143758416176,0.3959611505270004,1.4935569167137146,1.6092441976070404,1.8220796823501586
6573163.0,1.0688701689243316,1.2522402107715607,1.374437689781189,3.127729058265686,3.3293962478637695,3.746651458740232
6573301.0,0.05568671077489853,0.07070834375917912,0.08000602945685387,0.3406953513622284,0.41817668080329895,0.6017964571714398
6573410.0,0.3065448790788651,0.33212319761514664,0.3505261689424515,0.5635030567646027,0.6138373762369156,0.71450317800045
6573420.0,0.3065448790788651,0.33212319761514664,0.3505261689424515,0.5635030567646027,0.6138373762369156,0.71450317800045
6573422.0,0.000548598522436805,0.000737361639039591,0.0008615877595730126,0.018977627158164978,0.025028042495250702,0.033323307707905765
6573424.0,6.302788162231446,8.202067375183105,9.031115531921387,32.04880142211914,36.85456466674805,48.747865486145
6573426.0,6.302788162231446,8.202067375183105,9.031115531921387,32.04880142211914,36.85456466674805,48.747865486145
6573432.0,2.424896609783173,3.151341199874878,3.4919257164001465,10.543866634368896,11.779046297073364,15.17245779037474
6573434.0,6.302788162231446,8.202067375183105,9.031115531921387,32.04880142211914,36.85456466674805,48.747865486145
6573436.0,0.24958734437823296,0.32235346734523773,0.3772421032190323,1.262372374534607,1.4742161631584167,1.7585756957530974
6573440.0,0.46628117412328723,0.6481516063213348,0.8012765944004059,9.631489276885986,11.287116527557373,14.15378642082214
6573446.0,0.10705874115228653,0.12698055058717728,0.14203029870986938,1.100746512413025,1.3116461336612701,1.6738263905048365
6573600.0,1.1358456134796142,1.5890928506851196,1.9842044115066528,9.121347427368164,9.900676488876343,11.631450605392452
6573800.0,6.775141739845276,8.810510396957397,9.698895454406738,34.84597969055176,40.097683906555176,53.917458915710434
6574010.0,0.08825387358665467,0.12720803171396255,0.16457053273916245,1.808423936367035,2.0081953406333923,2.2531292080879206
6574011.0,20.874447059631347,26.217604637145996,29.493538856506348,128.54059600830078,146.53914642333984,163.19119186401355
6574108.0,1.4125349879264832,1.6417987942695618,1.764076292514801,4.795570373535156,5.172681093215942,5.5783862113952605
6574114.0,13.019946479797364,15.436284065246582,16.92711067199707,44.40097427368164,48.34727191925049,53.87850265502926
6574150.0,146.33057250976563,180.25825881958008,200.00366973876953,823.4173583984375,951.2178955078125,1053.4834533691405
